Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"stratapp.Dropdown.Select(findTestObject(""IDEATION/IDEAS/OC_STATUS_DROPDOWN""), IDEA_STATUS)",Chrome 71.0.3578.98,,2019-02-04 14:23:51,2019-02-04 14:23:51,0.272s,PASSED
"mouseOver(findTestObject(""IDEATION/IDEAS/OC_IMPORTANCE_FIELD""))",Chrome 71.0.3578.98,,2019-02-04 14:23:51,2019-02-04 14:23:52,0.073s,PASSED
"click(findTestObject(""IDEATION/IDEAS/OC_IMPORTANCE_FIELD""))",Chrome 71.0.3578.98,,2019-02-04 14:23:52,2019-02-04 14:23:52,0.217s,PASSED
"stratapp.Dropdown.Select(findTestObject(""IDEATION/IDEAS/OC_IMPORTANCE_DROPDOWN""), IDEA_IMPORTANCE)",Chrome 71.0.3578.98,,2019-02-04 14:23:52,2019-02-04 14:23:52,0.255s,PASSED
"mouseOver(findTestObject(""IDEATION/IDEAS/OC_SECURITY_FIELD""))",Chrome 71.0.3578.98,,2019-02-04 14:23:52,2019-02-04 14:23:52,0.053s,PASSED
"click(findTestObject(""IDEATION/IDEAS/OC_SECURITY_FIELD""))",Chrome 71.0.3578.98,,2019-02-04 14:23:52,2019-02-04 14:23:52,0.162s,PASSED
"stratapp.Dropdown.Select(findTestObject(""IDEATION/IDEAS/OC_SECURITY_DROPDOWN""), IDEA_SECURITY)",Chrome 71.0.3578.98,,2019-02-04 14:23:52,2019-02-04 14:23:52,0.189s,PASSED
"mouseOver(findTestObject(""IDEATION/IDEAS/OC_SOURCE_FIELD""))",Chrome 71.0.3578.98,,2019-02-04 14:23:52,2019-02-04 14:23:52,0.043s,PASSED
"click(findTestObject(""IDEATION/IDEAS/OC_SOURCE_FIELD""))",Chrome 71.0.3578.98,,2019-02-04 14:23:52,2019-02-04 14:23:53,0.167s,PASSED
"mouseOver(findTestObject(""IDEATION/IDEAS/OC_SOURCE_TYPE_BUTTON""))",Chrome 71.0.3578.98,,2019-02-04 14:23:53,2019-02-04 14:23:53,0.066s,PASSED
"click(findTestObject(""IDEATION/IDEAS/OC_SOURCE_TYPE_BUTTON""))",Chrome 71.0.3578.98,,2019-02-04 14:23:53,2019-02-04 14:23:53,0.181s,PASSED
"waitForElementVisible(findTestObject(""IDEATION/IDEAS/OC_STATUS_DROPDOWN""), 60)",Chrome 71.0.3578.98,,2019-02-04 14:23:53,2019-02-04 14:23:53,0.024s,PASSED
"stratapp.Dropdown.AddSource(findTestObject(""IDEATION/IDEAS/OC_SOURCE_DROPDOWN""), IDEA_SOURCE)",Chrome 71.0.3578.98,,2019-02-04 14:23:53,2019-02-04 14:23:59,6.186s,PASSED
"mouseOver(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_ADD_EDIT_CONTENT_BUTTON""))",Chrome 71.0.3578.98,,2019-02-04 14:23:59,2019-02-04 14:23:59,0.045s,PASSED
"click(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_ADD_EDIT_CONTENT_BUTTON""))",Chrome 71.0.3578.98,,2019-02-04 14:23:59,2019-02-04 14:23:59,0.276s,PASSED
"waitForElementVisible(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SUMMARY_TEXTAREA""), 60)",Chrome 71.0.3578.98,,2019-02-04 14:23:59,2019-02-04 14:23:59,0.043s,PASSED
"mouseOver(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SUMMARY_TEXTAREA""))",Chrome 71.0.3578.98,,2019-02-04 14:23:59,2019-02-04 14:23:59,0.040s,PASSED
"click(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SUMMARY_TEXTAREA""))",Chrome 71.0.3578.98,,2019-02-04 14:23:59,2019-02-04 14:24:00,0.184s,PASSED
"stratapp.NonInput.SendKeys(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SUMMARY_TEXTAREA""), IDEA_SUMMARY)",Chrome 71.0.3578.98,,2019-02-04 14:24:00,2019-02-04 14:24:00,0.440s,PASSED
"mouseOver(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SAVE_BUTTON""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 14:24:00,2019-02-04 14:24:00,0.047s,PASSED
"click(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SAVE_BUTTON""))",Chrome 71.0.3578.98,,2019-02-04 14:24:00,2019-02-04 14:24:00,0.173s,PASSED
"waitForElementVisible(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SUMMARY_PARAGRAPH""), 60)",Chrome 71.0.3578.98,,2019-02-04 14:24:00,2019-02-04 14:24:00,0.032s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/OC_STATUS_FIELD""), IDEA_STATUS.toUpperCase(), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 14:24:00,2019-02-04 14:24:00,0.036s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/OC_IMPORTANCE_FIELD""), IDEA_IMPORTANCE, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 14:24:00,2019-02-04 14:24:00,0.031s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/OC_SECURITY_FIELD""), IDEA_SECURITY, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 14:24:00,2019-02-04 14:24:00,0.025s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/OC_USERNAME_LINK""), UserName, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 14:24:00,2019-02-04 14:24:00,0.027s,PASSED
"verifyElementText(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SUMMARY_PARAGRAPH""), IDEA_SUMMARY, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 14:24:00,2019-02-04 14:24:01,0.022s,PASSED
"mouseOver(findTestObject(""IDEATION/IDEAS/OC_CLOSE_BUTTON""))",Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:01,0.039s,PASSED
"click(findTestObject(""IDEATION/IDEAS/OC_CLOSE_BUTTON""))",Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:01,0.086s,PASSED
"setText(findTestObject(""IDEATION/IDEAS/LV_SEARCH_TEXTFIELD""), IDEA_TITLE)",Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:01,0.307s,PASSED
"waitForElementPresent(findTestObject(""IDEATION/IDEAS/LV_IDEA_TITLE""), 60)",Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:01,0.020s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/LV_IDEA_TITLE""), IDEA_TITLE)",Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:01,0.027s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/LV_STATUS_FIELD""), IDEA_STATUS.toUpperCase())",Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:01,0.033s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/LV_IMPORTANCE_FIELD""), IDEA_IMPORTANCE)",Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:01,0.031s,PASSED
,,,,,,
Test Cases/TEMPLATES/IDEATION/IDEA/IDEA_ADD_RELATED_TOPICS_TEMPLATE,Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:04,3.239s,ERROR
"waitForElementPresent(findTestObject(""MENU/IDEATION_TAB""), 60)",Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:01,0.010s,PASSED
"mouseOver(findTestObject(""MENU/IDEATION_TAB""), STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:01,0.020s,PASSED
"click(findTestObject(""MENU/IDEATION_TAB""))",Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:01,0.114s,PASSED
"waitForElementPresent(findTestObject(""IDEATION/TABS/IDEAS_TAB""), 60)",Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:01,0.015s,PASSED
"mouseOver(findTestObject(""IDEATION/TABS/IDEAS_TAB""), STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:01,0.061s,PASSED
"click(findTestObject(""IDEATION/TABS/IDEAS_TAB""))",Chrome 71.0.3578.98,,2019-02-04 14:24:01,2019-02-04 14:24:02,0.374s,PASSED
"waitForElementPresent(findTestObject(""IDEATION/IDEAS/LV_PLUS_SIGN_BUTTON""), 60)",Chrome 71.0.3578.98,,2019-02-04 14:24:02,2019-02-04 14:24:02,0.097s,PASSED
"setText(findTestObject(""IDEATION/IDEAS/LV_SEARCH_TEXTFIELD""), IDEA_TITLE)",Chrome 71.0.3578.98,,2019-02-04 14:24:02,2019-02-04 14:24:03,0.764s,PASSED
"waitForElementPresent(findTestObject(""IDEATION/IDEAS/LV_IDEA_TITLE""), 60)",Chrome 71.0.3578.98,,2019-02-04 14:24:03,2019-02-04 14:24:03,0.013s,PASSED
"mouseOver(findTestObject(""IDEATION/IDEAS/LV_IDEA_TITLE""))",Chrome 71.0.3578.98,,2019-02-04 14:24:03,2019-02-04 14:24:03,0.036s,PASSED
"click(findTestObject(""IDEATION/IDEAS/LV_IDEA_TITLE""))",Chrome 71.0.3578.98,,2019-02-04 14:24:03,2019-02-04 14:24:03,0.166s,PASSED
"waitForElementVisible(findTestObject(""IDEATION/IDEAS/IDEA_CARD""), 60)",Chrome 71.0.3578.98,,2019-02-04 14:24:03,2019-02-04 14:24:03,0.053s,PASSED
"if (RELATED_RISK == ""YES"")",Chrome 71.0.3578.98,,2019-02-04 14:24:03,2019-02-04 14:24:04,1.340s,FAILED
"if (RELATED_KPI == ""YES"")",Chrome 71.0.3578.98,,2019-02-04 14:24:04,2019-02-04 14:24:04,0.002s,ERROR
