Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"mouseOver(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_ADD_EDIT_CONTENT_BUTTON""))",Chrome 71.0.3578.98,,2019-02-04 16:01:20,2019-02-04 16:01:20,0.042s,PASSED
"click(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_ADD_EDIT_CONTENT_BUTTON""))",Chrome 71.0.3578.98,,2019-02-04 16:01:20,2019-02-04 16:01:20,0.251s,PASSED
"waitForElementVisible(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SUMMARY_TEXTAREA""), 60)",Chrome 71.0.3578.98,,2019-02-04 16:01:20,2019-02-04 16:01:20,0.040s,PASSED
"mouseOver(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SUMMARY_TEXTAREA""))",Chrome 71.0.3578.98,,2019-02-04 16:01:20,2019-02-04 16:01:20,0.045s,PASSED
"click(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SUMMARY_TEXTAREA""))",Chrome 71.0.3578.98,,2019-02-04 16:01:20,2019-02-04 16:01:20,0.172s,PASSED
"stratapp.NonInput.SendKeys(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SUMMARY_TEXTAREA""), IDEA_SUMMARY)",Chrome 71.0.3578.98,,2019-02-04 16:01:20,2019-02-04 16:01:21,0.412s,PASSED
"mouseOver(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SAVE_BUTTON""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 16:01:21,2019-02-04 16:01:21,0.059s,PASSED
"click(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SAVE_BUTTON""))",Chrome 71.0.3578.98,,2019-02-04 16:01:21,2019-02-04 16:01:21,0.176s,PASSED
"waitForElementVisible(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SUMMARY_PARAGRAPH""), 60)",Chrome 71.0.3578.98,,2019-02-04 16:01:21,2019-02-04 16:01:21,0.031s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/OC_STATUS_FIELD""), IDEA_STATUS.toUpperCase(), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 16:01:21,2019-02-04 16:01:21,0.039s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/OC_IMPORTANCE_FIELD""), IDEA_IMPORTANCE, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 16:01:21,2019-02-04 16:01:21,0.032s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/OC_SECURITY_FIELD""), IDEA_SECURITY, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 16:01:21,2019-02-04 16:01:21,0.027s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/OC_USERNAME_LINK""), UserName, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 16:01:21,2019-02-04 16:01:21,0.032s,PASSED
"verifyElementText(findTestObject(""IDEATION/LV2 NAV/THE_IDEA_CHALLENGE/OC_SUMMARY_PARAGRAPH""), IDEA_SUMMARY, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 16:01:21,2019-02-04 16:01:21,0.024s,PASSED
"mouseOver(findTestObject(""IDEATION/IDEAS/OC_CLOSE_BUTTON""))",Chrome 71.0.3578.98,,2019-02-04 16:01:21,2019-02-04 16:01:21,0.042s,PASSED
"click(findTestObject(""IDEATION/IDEAS/OC_CLOSE_BUTTON""))",Chrome 71.0.3578.98,,2019-02-04 16:01:21,2019-02-04 16:01:21,0.092s,PASSED
"setText(findTestObject(""IDEATION/IDEAS/LV_SEARCH_TEXTFIELD""), IDEA_TITLE)",Chrome 71.0.3578.98,,2019-02-04 16:01:21,2019-02-04 16:01:21,0.374s,PASSED
"waitForElementPresent(findTestObject(""IDEATION/IDEAS/LV_IDEA_TITLE""), 60)",Chrome 71.0.3578.98,,2019-02-04 16:01:21,2019-02-04 16:01:22,0.017s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/LV_IDEA_TITLE""), IDEA_TITLE)",Chrome 71.0.3578.98,,2019-02-04 16:01:22,2019-02-04 16:01:22,0.029s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/LV_STATUS_FIELD""), IDEA_STATUS.toUpperCase())",Chrome 71.0.3578.98,,2019-02-04 16:01:22,2019-02-04 16:01:22,0.034s,PASSED
"verifyElementText(findTestObject(""IDEATION/IDEAS/LV_IMPORTANCE_FIELD""), IDEA_IMPORTANCE)",Chrome 71.0.3578.98,,2019-02-04 16:01:22,2019-02-04 16:01:22,0.029s,PASSED
,,,,,,
Test Cases/TEMPLATES/IDEATION/IDEA/IDEA_ADD_RELATED_TOPICS_TEMPLATE,Chrome 71.0.3578.98,,2019-02-04 16:01:22,2019-02-04 16:01:37,15.782s,PASSED
"waitForElementPresent(findTestObject(""MENU/IDEATION_TAB""), 60)",Chrome 71.0.3578.98,,2019-02-04 16:01:22,2019-02-04 16:01:22,0.011s,PASSED
"mouseOver(findTestObject(""MENU/IDEATION_TAB""), STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 16:01:22,2019-02-04 16:01:22,0.026s,PASSED
"click(findTestObject(""MENU/IDEATION_TAB""))",Chrome 71.0.3578.98,,2019-02-04 16:01:22,2019-02-04 16:01:22,0.113s,PASSED
"waitForElementPresent(findTestObject(""IDEATION/TABS/IDEAS_TAB""), 60)",Chrome 71.0.3578.98,,2019-02-04 16:01:22,2019-02-04 16:01:22,0.014s,PASSED
"mouseOver(findTestObject(""IDEATION/TABS/IDEAS_TAB""), STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-04 16:01:22,2019-02-04 16:01:22,0.054s,PASSED
"click(findTestObject(""IDEATION/TABS/IDEAS_TAB""))",Chrome 71.0.3578.98,,2019-02-04 16:01:22,2019-02-04 16:01:22,0.360s,PASSED
"waitForElementPresent(findTestObject(""IDEATION/IDEAS/LV_PLUS_SIGN_BUTTON""), 60)",Chrome 71.0.3578.98,,2019-02-04 16:01:22,2019-02-04 16:01:22,0.078s,PASSED
"setText(findTestObject(""IDEATION/IDEAS/LV_SEARCH_TEXTFIELD""), IDEA_TITLE)",Chrome 71.0.3578.98,,2019-02-04 16:01:22,2019-02-04 16:01:23,0.744s,PASSED
"waitForElementPresent(findTestObject(""IDEATION/IDEAS/LV_IDEA_TITLE""), 60)",Chrome 71.0.3578.98,,2019-02-04 16:01:23,2019-02-04 16:01:23,0.012s,PASSED
"mouseOver(findTestObject(""IDEATION/IDEAS/LV_IDEA_TITLE""))",Chrome 71.0.3578.98,,2019-02-04 16:01:23,2019-02-04 16:01:23,0.033s,PASSED
"click(findTestObject(""IDEATION/IDEAS/LV_IDEA_TITLE""))",Chrome 71.0.3578.98,,2019-02-04 16:01:23,2019-02-04 16:01:23,0.154s,PASSED
"waitForElementVisible(findTestObject(""IDEATION/IDEAS/IDEA_CARD""), 60)",Chrome 71.0.3578.98,,2019-02-04 16:01:23,2019-02-04 16:01:23,0.046s,PASSED
"if (RELATED_RISK == ""YES"")",Chrome 71.0.3578.98,,2019-02-04 16:01:23,2019-02-04 16:01:37,13.936s,PASSED
"if (RELATED_KPI == ""YES"")",Chrome 71.0.3578.98,,2019-02-04 16:01:37,2019-02-04 16:01:37,0.000s,PASSED
